Year,Term,GRE,TOEFL,IELTS,GPA,University,Department,Admit
2015,FALL,317,0,6.5,2.3,Georgia Institute of Technology,Computer Science,1
2015,FALL,312,93,0,2.9,Georgia Institute of Technology,Computer Science,1
2015,FALL,317,0,6.5,2.8,Georgia Institute of Technology,Computer Science,1
2015,FALL,330,99,0,2.9,Georgia Institute of Technology,Computer Science,1
2015,FALL,280,0,5.5,1.6,Georgia Institute of Technology,Computer Engineering,0
2015,FALL,299,85,0,2.1,Georgia Institute of Technology,Computer Engineering,0
2015,FALL,279,0,6.5,2.2,Georgia Institute of Technology,Computer Engineering,0
2015,FALL,284,85,0,2.5,Georgia Institute of Technology,Computer Engineering,0
2015,FALL,290,0,6.5,1.8,Georgia Institute of Technology,Computer Engineering,0
2015,FALL,323,93,0,2.3,Georgia Institute of Technology,Computer Engineering,1
2015,FALL,316,0,6.5,2.4,Georgia Institute of Technology,Computer Engineering,1
2015,FALL,327,92,0,3,Georgia Institute of Technology,Computer Engineering,1
2015,FALL,317,0,6.5,2.3,Georgia Institute of Technology,Computer Engineering,1
2015,FALL,321,98,0,2.5,Georgia Institute of Technology,Computer Engineering,1
2015,FALL,272,0,7.5,1.9,Georgia Institute of Technology,Electrical Engineering,0
2015,FALL,319,86,0,2.2,Georgia Institute of Technology,Electrical Engineering,0
2015,FALL,308,0,7.5,2.4,Georgia Institute of Technology,Electrical Engineering,0
2015,FALL,308,89,0,2.1,Georgia Institute of Technology,Electrical Engineering,0
2015,FALL,264,0,5.5,2.3,Georgia Institute of Technology,Electrical Engineering,0
2015,FALL,311,92,0,2.7,Georgia Institute of Technology,Electrical Engineering,1
2015,FALL,330,0,6.5,2.1,Georgia Institute of Technology,Electrical Engineering,1
2015,FALL,328,91,0,2.1,Georgia Institute of Technology,Electrical Engineering,1
2015,FALL,323,0,6.5,2.4,Georgia Institute of Technology,Electrical Engineering,1
2015,FALL,329,92,0,2.1,Georgia Institute of Technology,Electrical Engineering,1
2015,FALL,280,0,7.5,2.1,Georgia Institute of Technology,Management Of Technology,0
2015,FALL,310,87,0,2.3,Georgia Institute of Technology,Management Of Technology,0
2015,FALL,289,0,7.5,2,Georgia Institute of Technology,Management Of Technology,0
2015,FALL,317,87,0,2.3,Georgia Institute of Technology,Management Of Technology,0
2015,FALL,261,0,6.5,2.3,Georgia Institute of Technology,Management Of Technology,0
2015,FALL,326,95,0,2.4,Georgia Institute of Technology,Management Of Technology,1
2015,FALL,311,0,7.5,2.5,Georgia Institute of Technology,Management Of Technology,1
2015,FALL,318,94,0,2.4,Georgia Institute of Technology,Management Of Technology,1
2015,FALL,326,0,6.5,3,Georgia Institute of Technology,Management Of Technology,1
2015,FALL,326,91,0,2.9,Georgia Institute of Technology,Management Of Technology,1
2015,FALL,291,0,7.5,1.6,Georgia Institute of Technology,Mechanical Engineering,0
2015,FALL,273,86,0,2.1,Georgia Institute of Technology,Mechanical Engineering,0
2015,FALL,320,0,7.5,2.1,Georgia Institute of Technology,Mechanical Engineering,0
2015,FALL,318,88,0,2.5,Georgia Institute of Technology,Mechanical Engineering,0
2015,FALL,305,0,7.5,2.5,Georgia Institute of Technology,Mechanical Engineering,0
2015,FALL,328,98,0,2.5,Georgia Institute of Technology,Mechanical Engineering,1
2015,FALL,312,0,6.5,2.5,Georgia Institute of Technology,Mechanical Engineering,1
2015,FALL,319,93,0,3,Georgia Institute of Technology,Mechanical Engineering,1
2015,FALL,311,0,6.5,2.9,Georgia Institute of Technology,Mechanical Engineering,1
2015,FALL,330,98,0,2.7,Georgia Institute of Technology,Mechanical Engineering,1
2015,FALL,311,0,7.5,1.7,California Institute of Technology,Computer Science,0
2015,FALL,268,82,0,2.3,California Institute of Technology,Computer Science,0
2015,FALL,316,0,5.5,2.5,California Institute of Technology,Computer Science,0
2015,FALL,310,89,0,2.5,California Institute of Technology,Computer Science,0
2015,FALL,261,0,6.5,2.1,California Institute of Technology,Computer Science,0
2015,FALL,328,99,0,2.2,California Institute of Technology,Computer Science,1
2015,FALL,318,0,6.5,2.5,California Institute of Technology,Computer Science,1
2015,FALL,325,92,0,2.8,California Institute of Technology,Computer Science,1
2015,FALL,319,0,7.5,2.1,California Institute of Technology,Computer Science,1
2015,FALL,328,95,0,2.2,California Institute of Technology,Computer Science,1
2015,FALL,286,0,5.5,1.9,California Institute of Technology,Computer Engineering,0
2015,FALL,320,82,0,2.1,California Institute of Technology,Computer Engineering,0
2015,FALL,293,0,6.5,2.5,California Institute of Technology,Computer Engineering,0
2015,FALL,295,84,0,1.8,California Institute of Technology,Computer Engineering,0
2015,FALL,265,0,5.5,2.4,California Institute of Technology,Computer Engineering,0
2015,FALL,312,93,0,2.8,California Institute of Technology,Computer Engineering,1
2015,FALL,323,0,6.5,2.9,California Institute of Technology,Computer Engineering,1
2015,FALL,322,94,0,2.8,California Institute of Technology,Computer Engineering,1
2015,FALL,318,0,6.5,2.5,California Institute of Technology,Computer Engineering,1
2015,FALL,324,100,0,2.8,California Institute of Technology,Computer Engineering,1
2015,FALL,288,0,6.5,1.6,California Institute of Technology,Electrical Engineering,0
2015,FALL,284,82,0,2.3,California Institute of Technology,Electrical Engineering,0
2015,FALL,309,0,6.5,2.5,California Institute of Technology,Electrical Engineering,0
2015,FALL,308,90,0,2.1,California Institute of Technology,Electrical Engineering,0
2015,FALL,314,0,5.5,2.2,California Institute of Technology,Electrical Engineering,0
2015,FALL,312,95,0,2.8,California Institute of Technology,Electrical Engineering,1
2015,FALL,329,0,7.5,2.7,California Institute of Technology,Electrical Engineering,1
2015,FALL,323,92,0,2.6,California Institute of Technology,Electrical Engineering,1
2015,FALL,320,0,7.5,2.7,California Institute of Technology,Electrical Engineering,1
2015,FALL,317,99,0,2.1,California Institute of Technology,Electrical Engineering,1
2015,FALL,304,0,7.5,2.2,California Institute of Technology,Management Of Technology,0
2015,FALL,316,85,0,2.3,California Institute of Technology,Management Of Technology,0
2015,FALL,281,0,6.5,2,California Institute of Technology,Management Of Technology,0
2015,FALL,272,84,0,1.8,California Institute of Technology,Management Of Technology,0
2015,FALL,289,0,5.5,1.6,California Institute of Technology,Management Of Technology,0
2015,FALL,318,93,0,2.1,California Institute of Technology,Management Of Technology,1
2015,FALL,329,0,6.5,2.3,California Institute of Technology,Management Of Technology,1
2015,FALL,321,100,0,2.2,California Institute of Technology,Management Of Technology,1
2015,FALL,323,0,7.5,2.2,California Institute of Technology,Management Of Technology,1
2015,FALL,311,92,0,2.1,California Institute of Technology,Management Of Technology,1
2015,FALL,307,0,7.5,2.1,California Institute of Technology,Mechanical Engineering,0
2015,FALL,262,88,0,2.3,California Institute of Technology,Mechanical Engineering,0
2015,FALL,314,0,7.5,2.2,California Institute of Technology,Mechanical Engineering,0
2015,FALL,307,83,0,1.7,California Institute of Technology,Mechanical Engineering,0
2015,FALL,286,0,5.5,1.7,California Institute of Technology,Mechanical Engineering,0
2015,FALL,318,95,0,2.1,California Institute of Technology,Mechanical Engineering,1
2015,FALL,317,0,7.5,2.9,California Institute of Technology,Mechanical Engineering,1
2015,FALL,315,100,0,2.5,California Institute of Technology,Mechanical Engineering,1
2015,FALL,317,0,6.5,2.3,California Institute of Technology,Mechanical Engineering,1
2015,FALL,323,94,0,2.3,California Institute of Technology,Mechanical Engineering,1
2015,FALL,300,0,5.5,2.2,"University of California, Santa Barbara",Computer Science,0
2015,FALL,300,85,0,1.8,"University of California, Santa Barbara",Computer Science,0
2015,FALL,314,0,5.5,1.7,"University of California, Santa Barbara",Computer Science,0
2015,FALL,268,81,0,1.9,"University of California, Santa Barbara",Computer Science,0
2015,FALL,285,0,6.5,2.2,"University of California, Santa Barbara",Computer Science,0
2015,FALL,314,97,0,2.4,"University of California, Santa Barbara",Computer Science,1
2015,FALL,317,0,6.5,2.7,"University of California, Santa Barbara",Computer Science,1
2015,FALL,328,94,0,2.7,"University of California, Santa Barbara",Computer Science,1
2015,FALL,322,0,7.5,2.7,"University of California, Santa Barbara",Computer Science,1
2015,FALL,314,93,0,2.5,"University of California, Santa Barbara",Computer Science,1
2015,FALL,268,0,7.5,2.5,"University of California, Santa Barbara",Computer Engineering,0
2015,FALL,261,89,0,1.6,"University of California, Santa Barbara",Computer Engineering,0
2015,FALL,284,0,6.5,2,"University of California, Santa Barbara",Computer Engineering,0
2015,FALL,318,88,0,2.4,"University of California, Santa Barbara",Computer Engineering,0
2015,FALL,289,0,7.5,2.5,"University of California, Santa Barbara",Computer Engineering,0
2015,FALL,314,96,0,2.9,"University of California, Santa Barbara",Computer Engineering,1
2015,FALL,327,0,6.5,2.2,"University of California, Santa Barbara",Computer Engineering,1
2015,FALL,327,92,0,2.9,"University of California, Santa Barbara",Computer Engineering,1
2015,FALL,315,0,6.5,3,"University of California, Santa Barbara",Computer Engineering,1
2015,FALL,328,97,0,2.1,"University of California, Santa Barbara",Computer Engineering,1
2015,FALL,293,0,7.5,2.3,"University of California, Santa Barbara",Electrical Engineering,0
2015,FALL,270,82,0,1.8,"University of California, Santa Barbara",Electrical Engineering,0
2015,FALL,318,0,5.5,2.1,"University of California, Santa Barbara",Electrical Engineering,0
2015,FALL,288,85,0,2.5,"University of California, Santa Barbara",Electrical Engineering,0
2015,FALL,295,0,5.5,1.8,"University of California, Santa Barbara",Electrical Engineering,0
2015,FALL,326,92,0,2.4,"University of California, Santa Barbara",Electrical Engineering,1
2015,FALL,330,0,6.5,2.3,"University of California, Santa Barbara",Electrical Engineering,1
2015,FALL,317,91,0,3,"University of California, Santa Barbara",Electrical Engineering,1
2015,FALL,324,0,7.5,3,"University of California, Santa Barbara",Electrical Engineering,1
2015,FALL,326,93,0,2.8,"University of California, Santa Barbara",Electrical Engineering,1
2015,FALL,279,0,7.5,2,"University of California, Santa Barbara",Management Of Technology,0
2015,FALL,306,90,0,1.8,"University of California, Santa Barbara",Management Of Technology,0
2015,FALL,273,0,7.5,2.5,"University of California, Santa Barbara",Management Of Technology,0
2015,FALL,316,88,0,2.5,"University of California, Santa Barbara",Management Of Technology,0
2015,FALL,318,0,6.5,2.2,"University of California, Santa Barbara",Management Of Technology,0
2015,FALL,311,99,0,2.8,"University of California, Santa Barbara",Management Of Technology,1
2015,FALL,329,0,6.5,2.6,"University of California, Santa Barbara",Management Of Technology,1
2015,FALL,325,91,0,2.7,"University of California, Santa Barbara",Management Of Technology,1
2015,FALL,320,0,6.5,2.9,"University of California, Santa Barbara",Management Of Technology,1
2015,FALL,326,98,0,2.1,"University of California, Santa Barbara",Management Of Technology,1
2015,FALL,288,0,6.5,2.2,"University of California, Santa Barbara",Mechanical Engineering,0
2015,FALL,268,89,0,2.2,"University of California, Santa Barbara",Mechanical Engineering,0
2015,FALL,269,0,5.5,2,"University of California, Santa Barbara",Mechanical Engineering,0
2015,FALL,298,83,0,2.4,"University of California, Santa Barbara",Mechanical Engineering,0
2015,FALL,309,0,7.5,1.6,"University of California, Santa Barbara",Mechanical Engineering,0
2015,FALL,321,93,0,2.4,"University of California, Santa Barbara",Mechanical Engineering,1
2015,FALL,319,0,6.5,2.1,"University of California, Santa Barbara",Mechanical Engineering,1
2015,FALL,328,95,0,2.5,"University of California, Santa Barbara",Mechanical Engineering,1
2015,FALL,314,0,6.5,2.1,"University of California, Santa Barbara",Mechanical Engineering,1
2015,FALL,313,96,0,2.2,"University of California, Santa Barbara",Mechanical Engineering,1
2015,FALL,297,0,6.5,1.8,University of Pittsburgh,Computer Science,0
2015,FALL,316,84,0,2.4,University of Pittsburgh,Computer Science,0
2015,FALL,316,0,5.5,1.9,University of Pittsburgh,Computer Science,0
2015,FALL,313,87,0,2.3,University of Pittsburgh,Computer Science,0
2015,FALL,284,0,7.5,2.2,University of Pittsburgh,Computer Science,0
2015,FALL,315,100,0,2.5,University of Pittsburgh,Computer Science,1
2015,FALL,312,0,6.5,2.1,University of Pittsburgh,Computer Science,1
2015,FALL,321,98,0,2.1,University of Pittsburgh,Computer Science,1
2015,FALL,330,0,6.5,2.2,University of Pittsburgh,Computer Science,1
2015,FALL,318,91,0,2.9,University of Pittsburgh,Computer Science,1
2015,FALL,299,0,6.5,1.8,University of Pittsburgh,Computer Engineering,0
2015,FALL,272,84,0,1.6,University of Pittsburgh,Computer Engineering,0
2015,FALL,266,0,6.5,1.8,University of Pittsburgh,Computer Engineering,0
2015,FALL,297,83,0,2.2,University of Pittsburgh,Computer Engineering,0
2015,FALL,274,0,5.5,2.3,University of Pittsburgh,Computer Engineering,0
2015,FALL,314,98,0,2.9,University of Pittsburgh,Computer Engineering,1
2015,FALL,326,0,7.5,2.3,University of Pittsburgh,Computer Engineering,1
2015,FALL,319,91,0,2.4,University of Pittsburgh,Computer Engineering,1
2015,FALL,328,0,7.5,2.8,University of Pittsburgh,Computer Engineering,1
2015,FALL,330,97,0,2.7,University of Pittsburgh,Computer Engineering,1
2015,FALL,308,0,7.5,1.7,University of Pittsburgh,Electrical Engineering,0
2015,FALL,300,86,0,2.5,University of Pittsburgh,Electrical Engineering,0
2015,FALL,295,0,7.5,1.7,University of Pittsburgh,Electrical Engineering,0
2015,FALL,264,83,0,1.7,University of Pittsburgh,Electrical Engineering,0
2015,FALL,306,0,6.5,2.5,University of Pittsburgh,Electrical Engineering,0
2015,FALL,325,92,0,2.6,University of Pittsburgh,Electrical Engineering,1
2015,FALL,318,0,6.5,2.7,University of Pittsburgh,Electrical Engineering,1
2015,FALL,322,95,0,2.3,University of Pittsburgh,Electrical Engineering,1
2015,FALL,313,0,7.5,2.6,University of Pittsburgh,Electrical Engineering,1
2015,FALL,319,99,0,2.1,University of Pittsburgh,Electrical Engineering,1
2015,FALL,274,0,5.5,1.9,University of Pittsburgh,Management Of Technology,0
2015,FALL,320,82,0,2,University of Pittsburgh,Management Of Technology,0
2015,FALL,291,0,7.5,1.6,University of Pittsburgh,Management Of Technology,0
2015,FALL,289,87,0,2.3,University of Pittsburgh,Management Of Technology,0
2015,FALL,299,0,7.5,2.5,University of Pittsburgh,Management Of Technology,0
2015,FALL,323,97,0,2.7,University of Pittsburgh,Management Of Technology,1
2015,FALL,325,0,7.5,2.6,University of Pittsburgh,Management Of Technology,1
2015,FALL,317,100,0,2.2,University of Pittsburgh,Management Of Technology,1
2015,FALL,321,0,7.5,2.8,University of Pittsburgh,Management Of Technology,1
2015,FALL,317,91,0,2.8,University of Pittsburgh,Management Of Technology,1
2015,FALL,262,0,7.5,1.6,University of Pittsburgh,Mechanical Engineering,0
2015,FALL,318,83,0,1.8,University of Pittsburgh,Mechanical Engineering,0
2015,FALL,315,0,5.5,2.2,University of Pittsburgh,Mechanical Engineering,0
2015,FALL,306,85,0,2.3,University of Pittsburgh,Mechanical Engineering,0
2015,FALL,310,0,7.5,2.5,University of Pittsburgh,Mechanical Engineering,0
2015,FALL,313,93,0,2.5,University of Pittsburgh,Mechanical Engineering,1
2015,FALL,318,0,6.5,2.7,University of Pittsburgh,Mechanical Engineering,1
2015,FALL,315,99,0,2.8,University of Pittsburgh,Mechanical Engineering,1
2015,FALL,322,0,6.5,2.9,University of Pittsburgh,Mechanical Engineering,1
2015,FALL,314,100,0,2.5,University of Pittsburgh,Mechanical Engineering,1
2015,FALL,263,0,5.5,2,Colorado State University,Computer Science,0
2015,FALL,290,87,0,1.9,Colorado State University,Computer Science,0
2015,FALL,309,0,7.5,1.7,Colorado State University,Computer Science,0
2015,FALL,309,81,0,1.7,Colorado State University,Computer Science,0
2015,FALL,312,0,7.5,1.7,Colorado State University,Computer Science,0
2015,FALL,314,95,0,2.5,Colorado State University,Computer Science,1
2015,FALL,314,0,6.5,2.5,Colorado State University,Computer Science,1
2015,FALL,324,99,0,2.4,Colorado State University,Computer Science,1
2015,FALL,312,0,6.5,2.3,Colorado State University,Computer Science,1
2015,FALL,327,97,0,2.3,Colorado State University,Computer Science,1
2015,FALL,300,0,6.5,2.1,Colorado State University,Computer Engineering,0
2015,FALL,275,82,0,1.7,Colorado State University,Computer Engineering,0
2015,FALL,274,0,6.5,2,Colorado State University,Computer Engineering,0
2015,FALL,269,84,0,1.8,Colorado State University,Computer Engineering,0
2015,FALL,305,0,5.5,1.8,Colorado State University,Computer Engineering,0
2015,FALL,321,97,0,2.3,Colorado State University,Computer Engineering,1
2015,FALL,322,0,6.5,2.9,Colorado State University,Computer Engineering,1
2015,FALL,318,95,0,2.9,Colorado State University,Computer Engineering,1
2015,FALL,323,0,7.5,2.2,Colorado State University,Computer Engineering,1
2015,FALL,328,93,0,2.6,Colorado State University,Computer Engineering,1
2015,FALL,294,0,7.5,2.5,Colorado State University,Electrical Engineering,0
2015,FALL,291,86,0,2,Colorado State University,Electrical Engineering,0
2015,FALL,308,0,5.5,2.4,Colorado State University,Electrical Engineering,0
2015,FALL,293,90,0,2.4,Colorado State University,Electrical Engineering,0
2015,FALL,304,0,7.5,1.6,Colorado State University,Electrical Engineering,0
2015,FALL,312,99,0,2.3,Colorado State University,Electrical Engineering,1
2015,FALL,322,0,6.5,2.6,Colorado State University,Electrical Engineering,1
2015,FALL,313,91,0,2.5,Colorado State University,Electrical Engineering,1
2015,FALL,329,0,6.5,2.5,Colorado State University,Electrical Engineering,1
2015,FALL,320,95,0,2.1,Colorado State University,Electrical Engineering,1
2015,FALL,315,0,5.5,2.1,Colorado State University,Management Of Technology,0
2015,FALL,263,88,0,2.5,Colorado State University,Management Of Technology,0
2015,FALL,315,0,5.5,2.3,Colorado State University,Management Of Technology,0
2015,FALL,296,88,0,2.5,Colorado State University,Management Of Technology,0
2015,FALL,281,0,7.5,2.1,Colorado State University,Management Of Technology,0
2015,FALL,330,96,0,2.8,Colorado State University,Management Of Technology,1
2015,FALL,329,0,7.5,2.5,Colorado State University,Management Of Technology,1
2015,FALL,318,94,0,2.2,Colorado State University,Management Of Technology,1
2015,FALL,317,0,7.5,2.4,Colorado State University,Management Of Technology,1
2015,FALL,315,98,0,2.9,Colorado State University,Management Of Technology,1
2015,FALL,273,0,5.5,2,Colorado State University,Mechanical Engineering,0
2015,FALL,274,86,0,2.4,Colorado State University,Mechanical Engineering,0
2015,FALL,261,0,5.5,1.7,Colorado State University,Mechanical Engineering,0
2015,FALL,292,90,0,2.2,Colorado State University,Mechanical Engineering,0
2015,FALL,268,0,5.5,2.5,Colorado State University,Mechanical Engineering,0
2015,FALL,329,99,0,2.1,Colorado State University,Mechanical Engineering,1
2015,FALL,319,0,7.5,2.9,Colorado State University,Mechanical Engineering,1
2015,FALL,329,92,0,2.5,Colorado State University,Mechanical Engineering,1
2015,FALL,313,0,6.5,2.6,Colorado State University,Mechanical Engineering,1
2015,FALL,311,99,0,2.3,Colorado State University,Mechanical Engineering,1
2015,FALL,311,0,6.5,2.5,George Washington University,Computer Science,0
2015,FALL,274,82,0,2.4,George Washington University,Computer Science,0
2015,FALL,263,0,7.5,2.2,George Washington University,Computer Science,0
2015,FALL,294,90,0,2.5,George Washington University,Computer Science,0
2015,FALL,267,0,6.5,2,George Washington University,Computer Science,0
2015,FALL,329,96,0,2.2,George Washington University,Computer Science,1
2015,FALL,314,0,7.5,2.3,George Washington University,Computer Science,1
2015,FALL,320,93,0,2.5,George Washington University,Computer Science,1
2015,FALL,312,0,7.5,2.3,George Washington University,Computer Science,1
2015,FALL,314,97,0,3,George Washington University,Computer Science,1
2015,FALL,285,0,6.5,1.9,George Washington University,Computer Engineering,0
2015,FALL,299,86,0,2.1,George Washington University,Computer Engineering,0
2015,FALL,287,0,7.5,2.2,George Washington University,Computer Engineering,0
2015,FALL,279,84,0,2.3,George Washington University,Computer Engineering,0
2015,FALL,269,0,6.5,1.9,George Washington University,Computer Engineering,0
2015,FALL,328,98,0,2.6,George Washington University,Computer Engineering,1
2015,FALL,326,0,7.5,2.9,George Washington University,Computer Engineering,1
2015,FALL,319,96,0,2.1,George Washington University,Computer Engineering,1
2015,FALL,328,0,7.5,2.2,George Washington University,Computer Engineering,1
2015,FALL,314,93,0,2.2,George Washington University,Computer Engineering,1
2015,FALL,287,0,5.5,1.6,George Washington University,Electrical Engineering,0
2015,FALL,310,89,0,1.8,George Washington University,Electrical Engineering,0
2015,FALL,304,0,6.5,2.2,George Washington University,Electrical Engineering,0
2015,FALL,310,84,0,2.4,George Washington University,Electrical Engineering,0
2015,FALL,269,0,7.5,2.4,George Washington University,Electrical Engineering,0
2015,FALL,313,99,0,2.6,George Washington University,Electrical Engineering,1
2015,FALL,324,0,7.5,2.6,George Washington University,Electrical Engineering,1
2015,FALL,314,91,0,2.4,George Washington University,Electrical Engineering,1
2015,FALL,311,0,6.5,2.4,George Washington University,Electrical Engineering,1
2015,FALL,317,92,0,2.4,George Washington University,Electrical Engineering,1
2015,FALL,286,0,6.5,1.8,George Washington University,Management Of Technology,0
2015,FALL,286,87,0,2.1,George Washington University,Management Of Technology,0
2015,FALL,265,0,5.5,2.2,George Washington University,Management Of Technology,0
2015,FALL,299,86,0,1.6,George Washington University,Management Of Technology,0
2015,FALL,293,0,5.5,1.8,George Washington University,Management Of Technology,0
2015,FALL,328,91,0,2.2,George Washington University,Management Of Technology,1
2015,FALL,327,0,6.5,3,George Washington University,Management Of Technology,1
2015,FALL,321,91,0,2.4,George Washington University,Management Of Technology,1
2015,FALL,315,0,6.5,2.6,George Washington University,Management Of Technology,1
2015,FALL,319,93,0,2.4,George Washington University,Management Of Technology,1
2015,FALL,280,0,7.5,2.4,George Washington University,Mechanical Engineering,0
2015,FALL,267,86,0,2.1,George Washington University,Mechanical Engineering,0
2015,FALL,267,0,7.5,2.1,George Washington University,Mechanical Engineering,0
2015,FALL,319,90,0,2.2,George Washington University,Mechanical Engineering,0
2015,FALL,303,0,6.5,1.9,George Washington University,Mechanical Engineering,0
2015,FALL,322,94,0,2.8,George Washington University,Mechanical Engineering,1
2015,FALL,324,0,6.5,3,George Washington University,Mechanical Engineering,1
2015,FALL,323,95,0,2.7,George Washington University,Mechanical Engineering,1
2015,FALL,324,0,7.5,2.1,George Washington University,Mechanical Engineering,1
2015,FALL,318,100,0,2.9,George Washington University,Mechanical Engineering,1
2015,FALL,308,0,7.5,1.8,Florida State University,Computer Science,0
2015,FALL,306,83,0,2.2,Florida State University,Computer Science,0
2015,FALL,261,0,7.5,1.8,Florida State University,Computer Science,0
2015,FALL,284,89,0,2.3,Florida State University,Computer Science,0
2015,FALL,320,0,6.5,2.1,Florida State University,Computer Science,0
2015,FALL,311,92,0,2.9,Florida State University,Computer Science,1
2015,FALL,314,0,6.5,2.3,Florida State University,Computer Science,1
2015,FALL,317,97,0,2.7,Florida State University,Computer Science,1
2015,FALL,318,0,6.5,2.5,Florida State University,Computer Science,1
2015,FALL,312,98,0,2.3,Florida State University,Computer Science,1
2015,FALL,278,0,5.5,2.4,Florida State University,Computer Engineering,0
2015,FALL,305,88,0,2.5,Florida State University,Computer Engineering,0
2015,FALL,279,0,6.5,1.8,Florida State University,Computer Engineering,0
2015,FALL,286,84,0,1.6,Florida State University,Computer Engineering,0
2015,FALL,270,0,6.5,2.5,Florida State University,Computer Engineering,0
2015,FALL,327,97,0,2.4,Florida State University,Computer Engineering,1
2015,FALL,329,0,7.5,3,Florida State University,Computer Engineering,1
2015,FALL,321,98,0,2.8,Florida State University,Computer Engineering,1
2015,FALL,329,0,6.5,2.8,Florida State University,Computer Engineering,1
2015,FALL,328,98,0,3,Florida State University,Computer Engineering,1
2015,FALL,319,0,5.5,1.8,Florida State University,Electrical Engineering,0
2015,FALL,267,89,0,1.9,Florida State University,Electrical Engineering,0
2015,FALL,289,0,5.5,2.3,Florida State University,Electrical Engineering,0
2015,FALL,315,89,0,2.4,Florida State University,Electrical Engineering,0
2015,FALL,292,0,5.5,2.2,Florida State University,Electrical Engineering,0
2015,FALL,326,93,0,2.5,Florida State University,Electrical Engineering,1
2015,FALL,330,0,6.5,2.3,Florida State University,Electrical Engineering,1
2015,FALL,323,92,0,2.4,Florida State University,Electrical Engineering,1
2015,FALL,312,0,7.5,2.4,Florida State University,Electrical Engineering,1
2015,FALL,313,91,0,2.9,Florida State University,Electrical Engineering,1
2015,FALL,314,0,5.5,1.8,Florida State University,Management Of Technology,0
2015,FALL,299,84,0,2,Florida State University,Management Of Technology,0
2015,FALL,294,0,6.5,2.3,Florida State University,Management Of Technology,0
2015,FALL,293,83,0,2.2,Florida State University,Management Of Technology,0
2015,FALL,266,0,7.5,1.6,Florida State University,Management Of Technology,0
2015,FALL,312,94,0,2.4,Florida State University,Management Of Technology,1
2015,FALL,324,0,6.5,2.7,Florida State University,Management Of Technology,1
2015,FALL,324,95,0,2.2,Florida State University,Management Of Technology,1
2015,FALL,329,0,6.5,3,Florida State University,Management Of Technology,1
2015,FALL,317,100,0,2.8,Florida State University,Management Of Technology,1
2015,FALL,281,0,7.5,1.7,Florida State University,Mechanical Engineering,0
2015,FALL,305,84,0,1.8,Florida State University,Mechanical Engineering,0
2015,FALL,262,0,6.5,2.3,Florida State University,Mechanical Engineering,0
2015,FALL,286,82,0,2,Florida State University,Mechanical Engineering,0
2015,FALL,316,0,6.5,1.8,Florida State University,Mechanical Engineering,0
2015,FALL,327,96,0,2.2,Florida State University,Mechanical Engineering,1
2015,FALL,318,0,6.5,2.1,Florida State University,Mechanical Engineering,1
2015,FALL,322,91,0,3,Florida State University,Mechanical Engineering,1
2015,FALL,311,0,7.5,2.2,Florida State University,Mechanical Engineering,1
2015,FALL,319,94,0,3,Florida State University,Mechanical Engineering,1
2015,FALL,280,0,5.5,2.5,George Mason University,Computer Science,0
2015,FALL,292,88,0,1.9,George Mason University,Computer Science,0
2015,FALL,276,0,6.5,2.5,George Mason University,Computer Science,0
2015,FALL,310,83,0,2.1,George Mason University,Computer Science,0
2015,FALL,301,0,5.5,2,George Mason University,Computer Science,0
2015,FALL,324,99,0,2.2,George Mason University,Computer Science,1
2015,FALL,329,0,6.5,2.3,George Mason University,Computer Science,1
2015,FALL,316,92,0,2.6,George Mason University,Computer Science,1
2015,FALL,320,0,6.5,2.6,George Mason University,Computer Science,1
2015,FALL,327,91,0,2.1,George Mason University,Computer Science,1
2015,FALL,298,0,5.5,1.8,George Mason University,Computer Engineering,0
2015,FALL,270,83,0,2.2,George Mason University,Computer Engineering,0
2015,FALL,300,0,6.5,2.2,George Mason University,Computer Engineering,0
2015,FALL,272,88,0,2.3,George Mason University,Computer Engineering,0
2015,FALL,290,0,6.5,2.4,George Mason University,Computer Engineering,0
2015,FALL,329,96,0,2.3,George Mason University,Computer Engineering,1
2015,FALL,319,0,7.5,2.6,George Mason University,Computer Engineering,1
2015,FALL,311,99,0,2.2,George Mason University,Computer Engineering,1
2015,FALL,329,0,7.5,2.8,George Mason University,Computer Engineering,1
2015,FALL,319,100,0,2.8,George Mason University,Computer Engineering,1
2015,FALL,261,0,6.5,1.7,George Mason University,Electrical Engineering,0
2015,FALL,301,82,0,2,George Mason University,Electrical Engineering,0
2015,FALL,291,0,5.5,2.5,George Mason University,Electrical Engineering,0
2015,FALL,276,89,0,1.9,George Mason University,Electrical Engineering,0
2015,FALL,295,0,6.5,2.1,George Mason University,Electrical Engineering,0
2015,FALL,327,94,0,2.8,George Mason University,Electrical Engineering,1
2015,FALL,318,0,7.5,2.4,George Mason University,Electrical Engineering,1
2015,FALL,321,94,0,2.3,George Mason University,Electrical Engineering,1
2015,FALL,329,0,7.5,2.6,George Mason University,Electrical Engineering,1
2015,FALL,311,93,0,2.9,George Mason University,Electrical Engineering,1
2015,FALL,309,0,6.5,2.2,George Mason University,Management Of Technology,0
2015,FALL,269,81,0,1.8,George Mason University,Management Of Technology,0
2015,FALL,263,0,6.5,1.9,George Mason University,Management Of Technology,0
2015,FALL,306,84,0,2,George Mason University,Management Of Technology,0
2015,FALL,301,0,6.5,2.2,George Mason University,Management Of Technology,0
2015,FALL,315,95,0,3,George Mason University,Management Of Technology,1
